Institution,Institution URI
Delft University Of Technology,http://history.archives.mbl.edu/concepts/institution/5b5f994a-3aa9-4235-8c1c-038eab1abf46
Novartis International Ag,http://history.archives.mbl.edu/concepts/institution/d49cc996-e6b4-49e5-b688-8f3955430bc6
Max Planck Institute For Biochemistry,http://history.archives.mbl.edu/concepts/institution/1b094b05-0b1e-4a94-9850-f6cd9a7d0213
Westat Research Corporation,http://history.archives.mbl.edu/concepts/institution/59c4305e-a638-4fbb-aba6-cad4f0dcab65
Chesapeake Bay Institute,http://history.archives.mbl.edu/concepts/institution/4d5f5bed-9251-44ac-8152-ec8a41a0cf9e
Westport High School,http://history.archives.mbl.edu/concepts/institution/d2108211-dbb7-41b3-955a-512a991a3d45
Dept Of Animal Biology University Of Pennsylvania School Of Veterinary Medicine,http://history.archives.mbl.edu/concepts/institution/8d1d5c09-211f-4074-8bf4-43073787ad47
Coatside Research,http://history.archives.mbl.edu/concepts/institution/e8b077ec-d6f8-4c9d-beea-d476000cb3f9
University Of Oklahoma Medical School,http://history.archives.mbl.edu/concepts/institution/3b60e468-6f8f-4b37-ade8-d8dd85535051
New Hampshire State Normal School,http://history.archives.mbl.edu/concepts/institution/781d518b-5f76-4c0d-9f73-808d5f2137ee
Tremont Research Institute,http://history.archives.mbl.edu/concepts/institution/77a0a01a-f479-4af7-961b-281df3c53e9a
Bishiop Museum,http://history.archives.mbl.edu/concepts/institution/8e5914f2-4fb3-4d4f-8f14-b44c3959a5cf
Federal Bureau Of Investigation Laboratory,http://history.archives.mbl.edu/concepts/institution/e61a0bfd-355f-451c-a18a-836381dee7af
Anatomy Department University Of Kansas,http://history.archives.mbl.edu/concepts/institution/e14c2690-c935-4266-8431-97c6218068d1
Childrens Hospital Los Angeles,http://history.archives.mbl.edu/concepts/institution/ab873392-a7b1-4891-bf53-6af17afe8dba
Universitat Munchen,http://history.archives.mbl.edu/concepts/institution/bd525b86-ad58-46dc-a39d-229d978b7024
Texas Tech Medical School,http://history.archives.mbl.edu/concepts/institution/5a2b57bc-dfa6-40d2-a94e-180cdd6f8d0f
Baylor College Of Medicine,http://history.archives.mbl.edu/concepts/institution/624f2b86-ecaf-456a-8726-d37d937fc0b1
Department Of Biology University Of Alabama,http://history.archives.mbl.edu/concepts/institution/cf6e8efc-2b24-4a4e-83ab-01cc17ad7b87
Hebrew Home Of Greater Washington,http://history.archives.mbl.edu/concepts/institution/7976fad8-3a7a-47f3-b881-7b62961d100e
Institute Of Neuroscience,http://history.archives.mbl.edu/concepts/institution/03c8a988-d9cc-475f-b76c-6ab7f30d488a
Rutgersaeurthe State University,http://history.archives.mbl.edu/concepts/institution/fc8020b6-290a-48ff-a93a-3d97004aa43d
Chungnam National University,http://history.archives.mbl.edu/concepts/institution/fde0ff84-5ecf-438f-8986-bee71073dc14
Instituto Venezolano Investigaciones Cientificas,http://history.archives.mbl.edu/concepts/institution/4996cf64-3971-4417-8525-f721b67e1d95
Hhmi University Of California San Diego,http://history.archives.mbl.edu/concepts/institution/775b5c5b-bcec-4068-a5aa-8403de911caf
Hudson Valley Community College,http://history.archives.mbl.edu/concepts/institution/97b7b4bf-cfcc-4de8-803a-100ee5de3730
Dept Of Biology Case Western Reserve University,http://history.archives.mbl.edu/concepts/institution/1bb0beef-043a-4151-9de8-75b154e4258a
Tel Aviv University Medical School,http://history.archives.mbl.edu/concepts/institution/5d1262ec-9a3d-49c1-9ec2-0e7224202461
Lafayette College,http://history.archives.mbl.edu/concepts/institution/7e2e752e-d5d0-4c22-ac73-08b5401dce1c
Union College,http://history.archives.mbl.edu/concepts/institution/3808330d-5c42-409c-82e0-3576c90ace0a
Laboratoire De Microbiologie Et Genetique Moleculaires,http://history.archives.mbl.edu/concepts/institution/49441b9d-6576-45f1-8dc2-cb383c58a0b2
American University In Cairo,http://history.archives.mbl.edu/concepts/institution/e4eb4170-43f6-4692-b7e9-a9381ca258bd
Gustavus Adolphus College,http://history.archives.mbl.edu/concepts/institution/9bf26a19-544a-45ce-8acb-97b5423fa4a5
University Of Adelaide,http://history.archives.mbl.edu/concepts/institution/568aa59b-ea2a-434e-8f3b-135074696d9a
Dept Of Physiology University Of Chicago,http://history.archives.mbl.edu/concepts/institution/c89a7989-3ce7-42f5-ab0e-1378c1322e7c
Kansas University Medical Center,http://history.archives.mbl.edu/concepts/institution/c55a9172-c4fb-4c8b-be6f-3d16af909942
New Mexico State University,http://history.archives.mbl.edu/concepts/institution/87b06d1d-2ddd-4bc1-9dd4-c8febdd935b8
Leitz Company,http://history.archives.mbl.edu/concepts/institution/bb928fb4-0148-4886-b723-3955f2c29afe
School Of Science Brooklyn College Cuny,http://history.archives.mbl.edu/concepts/institution/a83e591a-998f-49d2-b9c9-b23161998587
Stiftung Caesar,http://history.archives.mbl.edu/concepts/institution/de7c0b78-87ac-497e-a2c4-feb72d9d64cd
Birmingham University,http://history.archives.mbl.edu/concepts/institution/687b024b-4f40-49b6-aaad-a34325f19687
Max Planck Institute Fur Molekulare Biologie,http://history.archives.mbl.edu/concepts/institution/4af9b988-012e-4e9c-a0b2-55276ab68edf
Lasell Seminary,http://history.archives.mbl.edu/concepts/institution/1c308c8d-07c5-4607-958f-e739c16f7b1d
Research Imaging Systems Inc,http://history.archives.mbl.edu/concepts/institution/0308878a-202f-48f6-98a2-bafe247dcdc6
National Biomedical Research Foundation,http://history.archives.mbl.edu/concepts/institution/cb02dc0b-687f-4331-8fb7-e691b2b1406c
Umist,http://history.archives.mbl.edu/concepts/institution/88f705e9-f828-4f2c-81de-3b873529750d
Childrenas Hospital Colorado,http://history.archives.mbl.edu/concepts/institution/616ebd48-0ba3-4231-bc5c-5f93073a6ca7
State Lobster Hatchery And Research Station,http://history.archives.mbl.edu/concepts/institution/6ac1406e-32b8-422d-a150-8925eacbc5a5
Sanford Prep,http://history.archives.mbl.edu/concepts/institution/0f6f2ec1-7e75-40b2-aabd-c29eb0ef4d96
Imperial College,http://history.archives.mbl.edu/concepts/institution/beb1f42c-51cf-492d-b7dc-7071b1d6a92d
University Of Arizona Health Sciences Library,http://history.archives.mbl.edu/concepts/institution/014b7ffe-87e3-4222-a9e1-eb0196e17ad3
George Mason College Of University Of Virginia,http://history.archives.mbl.edu/concepts/institution/8cec4b9b-d194-4574-91ec-017cd1231d57
Brown University And Marine Biological Laboratory,http://history.archives.mbl.edu/concepts/institution/c2fc3029-2eaf-4eb7-85ec-81a44a170bf2
Autonomous University Of State Of Puebla,http://history.archives.mbl.edu/concepts/institution/f5c6ec1c-0588-4968-90b1-545f211b8b53
Trene University,http://history.archives.mbl.edu/concepts/institution/1005311c-ef99-488f-9fec-d6c7aec1c0c0
Queens College Uk,http://history.archives.mbl.edu/concepts/institution/d4f12916-53d4-4386-805d-be1e2d5950dc
Roche Institute Of Molecular Biology,http://history.archives.mbl.edu/concepts/institution/569d2ae1-2d6d-4642-ae46-9bd1084018f6
Central State Teachers College,http://history.archives.mbl.edu/concepts/institution/0b4aa885-41ff-4d6c-b3db-a616d7825495
Department Of Of Agriculture,http://history.archives.mbl.edu/concepts/institution/aecf90d6-6ff9-41d7-a3a1-bbe3fbba80e9
Sloan Kettering Institute For Cancer Research,http://history.archives.mbl.edu/concepts/institution/0e17b031-f20b-4563-ad36-bc22f908ba95
Smith Kline And French,http://history.archives.mbl.edu/concepts/institution/d31fb333-9258-4fe5-b7a1-8b616aac7b0f
Instituto De Parasitologia Csic,http://history.archives.mbl.edu/concepts/institution/acde32cb-0ef3-4ec3-9944-527d9755efd9
Toronto Western Research Institute,http://history.archives.mbl.edu/concepts/institution/8cae2018-f8f7-4aff-a6f9-b36d6e4f27e0
Genetic And Developmental Disorders Division Tulane University,http://history.archives.mbl.edu/concepts/institution/e96cef86-7d97-4f15-9337-458b99c2b7d7
Instituto De Investigacia3N Macdica,http://history.archives.mbl.edu/concepts/institution/18a76488-e028-49a4-8344-7f54e116de31
Waseda University,http://history.archives.mbl.edu/concepts/institution/c87720bc-fb99-40f3-9f38-23bd77ba7d35
Science Magazine,http://history.archives.mbl.edu/concepts/institution/5e440a4f-64f8-4d29-99df-de44cc2a80f0
Kyushu Imperial University,http://history.archives.mbl.edu/concepts/institution/b1858d1e-2db8-44ab-adfe-449255cc0baf
Department Of Microbiology New York Medical College,http://history.archives.mbl.edu/concepts/institution/93defea8-0826-42e3-8eb1-3db87bcb4769
Tufts Medical School,http://history.archives.mbl.edu/concepts/institution/7b01f895-be78-44b5-a3e9-07b002079e3c
University Of Michigan Health System,http://history.archives.mbl.edu/concepts/institution/b94942ee-69d0-4800-80ed-6a7e9b53f12e
Institute For Cytophysiology University Of Copenhagen,http://history.archives.mbl.edu/concepts/institution/92979508-8aef-4749-a6d9-13d4553e8a9e
Imperial College Of Science And Technology,http://history.archives.mbl.edu/concepts/institution/f1ae965b-362d-4ae2-928c-40cc9ec33eae
Murdoch Childrens Research Institute,http://history.archives.mbl.edu/concepts/institution/7873d290-48b7-46db-a19f-4334408fccd1
Frankford High School,http://history.archives.mbl.edu/concepts/institution/83a1af8d-8778-4b33-8792-8221df1c27aa
Veterans Administration Hospital And University Of Connecticut Health Center,http://history.archives.mbl.edu/concepts/institution/f920e4a3-07bd-4513-ab54-3138838ca431
Eerc,http://history.archives.mbl.edu/concepts/institution/6abdf38d-f062-44e7-bb6b-92e2f98ee385
Loma Linda University,http://history.archives.mbl.edu/concepts/institution/a4ebab6f-b28d-48b8-8798-08e694b5e9ce
Jeonptik Jena Gmbh,http://history.archives.mbl.edu/concepts/institution/e3f80f66-71bc-43ce-9940-10011c08f7e3
Institute Of Microbiology Ljubljana And State University Of New York Upstate Medical Center,http://history.archives.mbl.edu/concepts/institution/e82e94ee-6d31-41fa-a5b9-e98e9000a9f8
University Of Miami Rosenstiel School Of Marine And Atmospheric Sciences,http://history.archives.mbl.edu/concepts/institution/a3912c9a-615d-4293-a64c-31c045982c76
Kent University,http://history.archives.mbl.edu/concepts/institution/9195c55d-268c-4e5a-8164-958bb2bb33dd
Palm Beach Shores Florida,http://history.archives.mbl.edu/concepts/institution/11778526-2ba6-4ad7-9fdf-1feed862e17e
Skirball Institute New York University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/8ee49615-c749-4314-82e8-bb32f26c0953
Atlanta University And Moreland College,http://history.archives.mbl.edu/concepts/institution/84fc1c82-7317-44d8-b577-fc24f197f291
Hibib,http://history.archives.mbl.edu/concepts/institution/d086d755-68fb-4918-9f5c-7239f7b2d605
Massachusetts Eye And Ear Infirmary,http://history.archives.mbl.edu/concepts/institution/985c5e96-53de-44ae-8525-cb9c5b7b89a2
Iitkanpur,http://history.archives.mbl.edu/concepts/institution/13031db1-e06c-4b8f-87ee-b4594900f407
Kirksville College Of Osteopathy,http://history.archives.mbl.edu/concepts/institution/cc9fb79e-4b47-4216-bbe7-c895a6db2691
University Of Chicago Field Museum Of National History,http://history.archives.mbl.edu/concepts/institution/eb6940c2-7682-47f0-bdac-4aba16bb16a0
Associate In Physiological Hygiene,http://history.archives.mbl.edu/concepts/institution/14c1da56-1725-41e0-a97c-5ea518f36440
Antioch College,http://history.archives.mbl.edu/concepts/institution/0a880a7d-cd70-49e7-8916-29877729c371
University Of Salamanca,http://history.archives.mbl.edu/concepts/institution/06747591-3c3b-4887-b396-e29609b99595
St Georges Hospital Medical School,http://history.archives.mbl.edu/concepts/institution/80bd2baa-d72b-4ca2-9967-d97de0442f6c
London School Of Hygiene And Tropical Medicine,http://history.archives.mbl.edu/concepts/institution/27a86669-c56f-41a9-a5b0-711625d47db5
United State Army Graduate Program,http://history.archives.mbl.edu/concepts/institution/a403e480-3be7-4a3d-a259-4efd9455e9f6
Saint Joseph College,http://history.archives.mbl.edu/concepts/institution/469ac2a6-7088-4ff6-8bbc-4b5567a57e69
Centre Of Advanced European Studies And Research,http://history.archives.mbl.edu/concepts/institution/bfd55efd-3ecd-47fe-af9c-f8f23eee9e6b
Kochi University,http://history.archives.mbl.edu/concepts/institution/2090e87e-ebca-4099-b7e3-9041361f8001
Bellvitge Biomedical Research Institute,http://history.archives.mbl.edu/concepts/institution/3ea403d1-250e-4ec6-9e48-055ac228d1bc
Lycoming College,http://history.archives.mbl.edu/concepts/institution/3fb9c0f9-c793-4cc9-be7c-2d002768a5fb
Junior College Of Augusta,http://history.archives.mbl.edu/concepts/institution/910bcf95-e09e-4e8a-908a-6c3515ed6132
Biological Bulletin,http://history.archives.mbl.edu/concepts/institution/f7632a8c-4685-462d-8292-b01e81162887
Manuela Toro Morice,http://history.archives.mbl.edu/concepts/institution/1ebd11cb-2bf8-413e-ae58-42cc849b70c3
Astra Hassle,http://history.archives.mbl.edu/concepts/institution/970279cd-9970-471e-be45-11b15bda5e68
University Texas  Austin,http://history.archives.mbl.edu/concepts/institution/7e761302-c39c-47c0-b7a2-2c7ac0bef1d4
N Copernicus University,http://history.archives.mbl.edu/concepts/institution/d3dcf7e8-8d07-4790-8055-03c927ebc773
Usda Plant Gene Expression Center,http://history.archives.mbl.edu/concepts/institution/8340558c-efa4-4338-8e0e-1bad58448c6b
Seton Hill College,http://history.archives.mbl.edu/concepts/institution/ea2efdc9-f5dd-4860-8b6c-04d4cfda1ab7
Cuny,http://history.archives.mbl.edu/concepts/institution/703e10de-c2bb-45bb-aed4-d53cfea2deb3
Missouri University,http://history.archives.mbl.edu/concepts/institution/602b3b28-5f1b-47dc-bdf0-6fe17f2d45fe
Dept Of Biology St Louis University,http://history.archives.mbl.edu/concepts/institution/56675c72-ecb1-4209-991b-68af53bc6740
James Millikin University,http://history.archives.mbl.edu/concepts/institution/c78106d6-6c18-494c-8f82-079a86a7bb10
Albertus Magnus,http://history.archives.mbl.edu/concepts/institution/de9e853a-1268-46ef-9e41-04ee872092af
California State College,http://history.archives.mbl.edu/concepts/institution/e5875d80-0718-4dff-9b94-171515ee09de
Novartis Institute For Biomedical Research Inc,http://history.archives.mbl.edu/concepts/institution/516648cd-6cd2-4d75-9f63-53f750d7f227
Eye Health Services,http://history.archives.mbl.edu/concepts/institution/6d41d214-2b54-4454-946c-bde2504b7e94
Dept Of Histology Medical School,http://history.archives.mbl.edu/concepts/institution/ebbddc6b-68f0-4280-a036-c623753a3947
Hospital For Sick Children,http://history.archives.mbl.edu/concepts/institution/7cb3bfed-dfc9-48a3-ab76-841ba2ba33a1
Department Of Microbiology St Louis University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/80de140e-261b-4384-8fd1-1aa67dc46acf
University Of Tennessee Memphis,http://history.archives.mbl.edu/concepts/institution/1b6a5223-4827-4f60-8124-3d984fff18e0
Yonsei University,http://history.archives.mbl.edu/concepts/institution/fcdf21ba-da43-457e-a85e-2d1861948133
University Of Puerto Rico,http://history.archives.mbl.edu/concepts/institution/6ea69e27-cc81-4237-a9c7-b6b1f2bdbe7c
University Of Massachusetts Boston,http://history.archives.mbl.edu/concepts/institution/c3a9c6df-682a-4b76-8667-a309418fa05b
Sea Farms Of Connecticut,http://history.archives.mbl.edu/concepts/institution/3b3f4f28-da5f-4051-8b1f-854269a6830c
Negaunee High School,http://history.archives.mbl.edu/concepts/institution/c5a63aca-0354-4362-978e-3781b4ade762
Institute Of Thallophyta,http://history.archives.mbl.edu/concepts/institution/a3eca7e3-58f6-4a0f-a189-d4a3bf5b02dd
Womans College,http://history.archives.mbl.edu/concepts/institution/e249a6b6-eb99-4fab-aea1-66fb25ef2167
Boston University,http://history.archives.mbl.edu/concepts/institution/c0557405-3a76-41e3-ae4e-bebfa62e1e5b
Depauw University,http://history.archives.mbl.edu/concepts/institution/57867b8d-94e4-411b-9521-7e913ff9854b
Medical School Hebrew University,http://history.archives.mbl.edu/concepts/institution/26d101cd-ff78-42be-be77-381047254b68
Manual Training School,http://history.archives.mbl.edu/concepts/institution/c09ac79b-dae4-4fd9-bb18-b27445457a56
Hospital Of University Of Pennsylvania,http://history.archives.mbl.edu/concepts/institution/5aa76824-b835-4670-8f3b-89b4978b71ed
Rivendell Academy,http://history.archives.mbl.edu/concepts/institution/1a810d92-02e1-4382-a592-385699250931
Xavier University Louisiana College Of Pharmacy,http://history.archives.mbl.edu/concepts/institution/8c6e30a8-2bb6-43ec-9128-9be2c3d9a6a2
University Of Medicine And Dentistry New Jersey Rw Johnson Medical School,http://history.archives.mbl.edu/concepts/institution/889eba43-d328-4380-a295-8587071ee71c
Enviro Systems Inc,http://history.archives.mbl.edu/concepts/institution/6c007784-b89b-4f87-b552-42f58115d855
